dataset,idx_global,is_filtrada,k,percentil_dist,percentil_densidad,percentil_entropia,criterio_pureza,modo_espacial,radio_densidad,riesgo,densidad,entropia,proporcion_min,pasa_pureza,pasa_densidad,umbral_entropia,umbral_densidad,vecinos_all,dist_all,vecinos_min,dist_min,vecinos_validos_por_percentil,thr_dist_percentil,synthetics_from_this_seed,last_delta,last_neighbor_z,timestamp,clase_objetivo
shuttle,18719,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[7952, 33823, 40392, 45376, 1916]",,"[7952, 33823, 40392, 45376, 1916]",,4,0.2217045870215732,0,,,2025-09-29T00:37:14.560530,3
shuttle,19108,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[29446, 34213, 25853, 5933, 23310]",,"[29446, 34213, 25853, 5933, 23310]",,4,0.24298972793259005,0,,,2025-09-29T00:37:14.560530,3
shuttle,19268,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[15428, 24915, 512, 18506, 23001]",,"[15428, 24915, 512, 18506, 23001]",,4,0.3987439982432118,0,,,2025-09-29T00:37:14.560530,3
shuttle,20265,True,5,75.0,75.0,,proporcion,2d,1.0,0.4,1.0,,0.6,True,True,,1.0,"[42495, 37498, 33317, 36401, 26456]",,"[42495, 37498, 36401, 18012, 17767]",,4,0.19241287055538847,3169,0.7815318484155745,42495.0,2025-09-29T00:37:14.560530,3
shuttle,20814,True,5,75.0,75.0,,proporcion,2d,1.0,0.4,1.0,,0.6,True,True,,1.0,"[26436, 1227, 18241, 18450, 35874]",,"[26436, 1227, 35874, 13958, 3723]",,4,0.4394842024600948,3278,0.6076882577715579,18450.0,2025-09-29T00:37:14.560530,3
shuttle,21170,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[34623, 8603, 25943, 29029, 32232]",,"[34623, 8603, 25943, 29029, 32232]",,4,0.24533037407640104,0,,,2025-09-29T00:37:14.560530,3
shuttle,21202,False,5,75.0,75.0,,proporcion,2d,1.0,0.8,1.0,,0.2,False,True,,1.0,"[21999, 30446, 22455, 6536, 4222]",,"[21999, 37068, 2307, 14814, 24511]",,4,0.3320244880105111,0,,,2025-09-29T00:37:14.560530,3
shuttle,21999,False,5,75.0,75.0,,proporcion,2d,1.0,0.8,1.0,,0.2,False,True,,1.0,"[31298, 6536, 12316, 21202, 4469]",,"[21202, 37068, 24511, 2307, 14814]",,4,0.23089544466646617,0,,,2025-09-29T00:37:14.560530,3
shuttle,22035,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[42744, 841, 27272, 42259, 28455]",,"[42744, 841, 27272, 42259, 28455]",,4,0.44888210480592206,0,,,2025-09-29T00:37:14.560530,3
shuttle,22774,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[30566, 38131, 36606, 7952, 17372]",,"[30566, 38131, 36606, 7952, 17372]",,4,0.42125904783994045,0,,,2025-09-29T00:37:14.560530,3
shuttle,23001,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[19268, 9442, 15428, 24915, 512]",,"[19268, 9442, 15428, 24915, 512]",,4,0.575878468648427,0,,,2025-09-29T00:37:14.560530,3
shuttle,23310,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[14385, 33708, 34213, 19108, 29446]",,"[14385, 33708, 34213, 19108, 29446]",,4,0.26537219114844307,0,,,2025-09-29T00:37:14.561528,3
shuttle,23328,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[10348, 2188, 31846, 17767, 35361]",,"[10348, 2188, 31846, 17767, 35361]",,4,0.20524039525908078,0,,,2025-09-29T00:37:14.561528,3
shuttle,23816,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[41094, 9702, 32894, 12242, 4577]",,"[41094, 9702, 32894, 12242, 4577]",,4,0.3332928474051766,0,,,2025-09-29T00:37:14.561528,3
shuttle,24014,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[13179, 26660, 33708, 39843, 14385]",,"[13179, 26660, 33708, 39843, 14385]",,4,0.35327812749580545,0,,,2025-09-29T00:37:14.561528,3
shuttle,24511,False,5,75.0,75.0,,proporcion,2d,1.0,0.8,1.0,,0.2,False,True,,1.0,"[2307, 41414, 5498, 19286, 3769]",,"[2307, 37068, 14814, 44888, 21999]",,4,0.23089544466646614,0,,,2025-09-29T00:37:14.561528,3
shuttle,24915,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[15428, 19268, 512, 18506, 28639]",,"[15428, 19268, 512, 18506, 28639]",,4,0.2860418224102966,0,,,2025-09-29T00:37:14.561528,3
shuttle,25584,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[45062, 7762, 35017, 3723, 13958]",,"[45062, 7762, 35017, 3723, 13958]",,4,0.4414230215789515,0,,,2025-09-29T00:37:14.561528,3
shuttle,25853,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[5933, 29446, 11166, 4577, 19108]",,"[5933, 29446, 11166, 4577, 19108]",,4,0.23825597421744532,0,,,2025-09-29T00:37:14.561528,3
shuttle,25943,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[29029, 8603, 17796, 14965, 21170]",,"[29029, 8603, 17796, 14965, 21170]",,4,0.2056345837787926,0,,,2025-09-29T00:37:14.561528,3
shuttle,26095,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[242, 1053, 44774, 39, 43897]",,"[242, 1053, 44774, 39, 43897]",,4,0.7701521038013752,0,,,2025-09-29T00:37:14.561528,3
shuttle,26135,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[15934, 39564, 6895, 18284, 9032]",,"[15934, 39564, 6895, 18284, 9032]",,4,0.13817928650477848,0,,,2025-09-29T00:37:14.561528,3
shuttle,26436,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[20814, 35874, 1227, 13958, 3723]",,"[20814, 35874, 1227, 13958, 3723]",,4,0.40506189390232433,0,,,2025-09-29T00:37:14.561528,3
shuttle,26660,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[24014, 39843, 13179, 30645, 33708]",,"[24014, 39843, 13179, 30645, 33708]",,4,0.30620586174734676,0,,,2025-09-29T00:37:14.561528,3
shuttle,27272,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[42259, 42744, 22035, 841, 30006]",,"[42259, 42744, 22035, 841, 30006]",,4,0.3723492336401066,0,,,2025-09-29T00:37:14.561528,3
shuttle,28455,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[33123, 841, 22035, 42744, 27272]",,"[33123, 841, 22035, 42744, 27272]",,4,0.6454757219647889,0,,,2025-09-29T00:37:14.561528,3
shuttle,28639,True,5,75.0,75.0,,proporcion,2d,1.0,0.6,1.0,,0.4,True,True,,1.0,"[29864, 33632, 43973, 40805, 18699]",,"[29864, 40805, 512, 19268, 24915]",,4,0.20120175423105266,3243,0.30281646681706514,33632.0,2025-09-29T00:37:14.561528,3
shuttle,28919,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[44888, 43897, 14814, 8834, 2307]",,"[44888, 43897, 14814, 8834, 2307]",,4,0.6479169624590053,0,,,2025-09-29T00:37:14.561528,3
shuttle,29029,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[25943, 8603, 17796, 14965, 21170]",,"[25943, 8603, 17796, 14965, 21170]",,4,0.16325982357460816,0,,,2025-09-29T00:37:14.561528,3
shuttle,29446,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[25853, 5933, 19108, 34213, 11166]",,"[25853, 5933, 19108, 34213, 11166]",,4,0.2286659561091542,0,,,2025-09-29T00:37:14.561528,3
shuttle,29864,True,5,75.0,75.0,,proporcion,2d,1.0,0.6,1.0,,0.4,True,True,,1.0,"[40805, 28639, 18699, 33632, 43973]",,"[40805, 28639, 512, 9442, 19268]",,4,0.22992389951808784,3212,0.3764882883607051,40805.0,2025-09-29T00:37:14.561528,3
shuttle,30006,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[17372, 36606, 38131, 42259, 30566]",,"[17372, 36606, 38131, 42259, 30566]",,4,0.2892663413945471,0,,,2025-09-29T00:37:14.561528,3
shuttle,30566,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[38131, 22774, 36606, 17372, 30006]",,"[38131, 22774, 36606, 17372, 30006]",,4,0.29251859199630514,0,,,2025-09-29T00:37:14.561528,3
shuttle,30645,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[39843, 12959, 26660, 16505, 24014]",,"[39843, 12959, 26660, 16505, 24014]",,4,0.3446634644928755,0,,,2025-09-29T00:37:14.561528,3
shuttle,31037,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[13813, 32230, 40655, 14965, 17796]",,"[13813, 32230, 40655, 14965, 17796]",,4,0.23710675478149534,0,,,2025-09-29T00:37:14.561528,3
shuttle,31684,False,5,75.0,75.0,,proporcion,2d,1.0,0.2,1.0,,0.8,False,True,,1.0,"[18502, 44774, 39918, 25622, 1053]",,"[18502, 44774, 39918, 1053, 242]",,4,0.5644110869624728,0,,,2025-09-29T00:37:14.561528,3
shuttle,31846,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[17767, 23328, 36401, 10348, 2188]",,"[17767, 23328, 36401, 10348, 2188]",,4,0.17982040326753435,0,,,2025-09-29T00:37:14.561528,3
shuttle,32230,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[40655, 14965, 31037, 17796, 13813]",,"[40655, 14965, 31037, 17796, 13813]",,4,0.1433765254437093,0,,,2025-09-29T00:37:14.561528,3
shuttle,32232,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[8603, 21170, 34623, 25943, 29029]",,"[8603, 21170, 34623, 25943, 29029]",,4,0.2881027562596503,0,,,2025-09-29T00:37:14.561528,3
shuttle,32894,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[9702, 4577, 11166, 23816, 25853]",,"[9702, 4577, 11166, 23816, 25853]",,4,0.33058115445319747,0,,,2025-09-29T00:37:14.561528,3
shuttle,33123,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[28455, 36026, 841, 35238, 22035]",,"[28455, 36026, 841, 35238, 22035]",,4,0.8203701630779523,0,,,2025-09-29T00:37:14.561528,3
shuttle,33708,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[13179, 14385, 24014, 23310, 34213]",,"[13179, 14385, 24014, 23310, 34213]",,4,0.24828347957108426,0,,,2025-09-29T00:37:14.561528,3
shuttle,33823,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[40392, 45376, 18719, 7952, 22774]",,"[40392, 45376, 18719, 7952, 22774]",,4,0.258078016606213,0,,,2025-09-29T00:37:14.561528,3
shuttle,34213,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[19108, 29446, 23310, 14385, 5933]",,"[19108, 29446, 23310, 14385, 5933]",,4,0.27898771960309443,0,,,2025-09-29T00:37:14.561528,3
shuttle,34623,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[21170, 8603, 7058, 32232, 25943]",,"[21170, 8603, 7058, 32232, 25943]",,4,0.28227463468301034,0,,,2025-09-29T00:37:14.561528,3
shuttle,35017,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[45062, 3723, 25584, 13958, 7762]",,"[45062, 3723, 25584, 13958, 7762]",,4,0.3046978465554136,0,,,2025-09-29T00:37:14.561528,3
shuttle,35041,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[16457, 18284, 16505, 26135, 12959]",,"[16457, 18284, 16505, 26135, 12959]",,4,0.28779560421142514,0,,,2025-09-29T00:37:14.561528,3
shuttle,35238,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[36026, 7762, 25584, 45062, 33123]",,"[36026, 7762, 25584, 45062, 33123]",,4,0.7273956929109933,0,,,2025-09-29T00:37:14.561528,3
shuttle,35361,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[36993, 23328, 10348, 2188, 31846]",,"[36993, 23328, 10348, 2188, 31846]",,4,0.26700419843005907,0,,,2025-09-29T00:37:14.561528,3
shuttle,35874,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[13958, 26436, 3723, 1227, 20814]",,"[13958, 26436, 3723, 1227, 20814]",,4,0.3143862066838384,0,,,2025-09-29T00:37:14.561528,3
shuttle,36026,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[35238, 33123, 7762, 25584, 28455]",,"[35238, 33123, 7762, 25584, 28455]",,4,0.8564208662849312,0,,,2025-09-29T00:37:14.561528,3
shuttle,36401,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[37498, 17767, 31846, 20265, 12958]",,"[37498, 17767, 31846, 20265, 12958]",,4,0.19241287055538847,0,,,2025-09-29T00:37:14.561528,3
shuttle,36606,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[38131, 17372, 30006, 30566, 42259]",,"[38131, 17372, 30006, 30566, 42259]",,4,0.21589464526323784,0,,,2025-09-29T00:37:14.561528,3
shuttle,36942,False,5,75.0,75.0,,proporcion,2d,1.0,0.2,1.0,,0.8,False,True,,1.0,"[16340, 16352, 12242, 41094, 4614]",,"[16340, 16352, 12242, 41094, 23816]",,4,0.4001652185467083,0,,,2025-09-29T00:37:14.561528,3
shuttle,36993,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[12958, 18012, 35361, 17767, 31846]",,"[12958, 18012, 35361, 17767, 31846]",,4,0.24475497365176704,0,,,2025-09-29T00:37:14.561528,3
shuttle,37068,False,5,75.0,75.0,,proporcion,2d,1.0,1.0,1.0,,0.0,False,True,,1.0,"[34577, 39484, 16715, 24389, 6078]",,"[24511, 2307, 14814, 21999, 21202]",,4,0.29156296235373313,0,,,2025-09-29T00:37:14.561528,3
shuttle,37236,False,5,75.0,75.0,,proporcion,2d,1.0,0.8,1.0,,0.2,False,True,,1.0,"[43225, 11463, 27652, 7058, 39713]",,"[7058, 34623, 21170, 32232, 8603]",,4,0.4357856373563859,0,,,2025-09-29T00:37:14.561528,3
shuttle,37498,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[36401, 20265, 17767, 42495, 18012]",,"[36401, 20265, 17767, 42495, 18012]",,4,0.18915035617163353,0,,,2025-09-29T00:37:14.561528,3
shuttle,38131,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[36606, 30566, 17372, 30006, 22774]",,"[36606, 30566, 17372, 30006, 22774]",,4,0.24321875789337485,0,,,2025-09-29T00:37:14.561528,3
shuttle,39564,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[6895, 9032, 15934, 26135, 18284]",,"[6895, 9032, 15934, 26135, 18284]",,4,0.11696277896684433,0,,,2025-09-29T00:37:14.561528,3
shuttle,39843,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[30645, 26660, 24014, 12959, 16505]",,"[30645, 26660, 24014, 12959, 16505]",,4,0.3710565549825117,0,,,2025-09-29T00:37:14.561528,3
shuttle,39918,False,5,75.0,75.0,,proporcion,2d,1.0,0.8,1.0,,0.2,False,True,,1.0,"[25622, 18502, 42815, 3409, 20846]",,"[18502, 31684, 12321, 39, 1053]",,4,0.3335156422960066,0,,,2025-09-29T00:37:14.561528,3
shuttle,40042,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[1916, 8071, 7952, 17400, 38131]",,"[1916, 8071, 7952, 17400, 38131]",,4,0.33715393023765083,0,,,2025-09-29T00:37:14.561528,3
shuttle,40392,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[33823, 45376, 18719, 7952, 22774]",,"[33823, 45376, 18719, 7952, 22774]",,4,0.2693100382389322,0,,,2025-09-29T00:37:14.561528,3
shuttle,40485,False,5,75.0,75.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,False,,1.0,"[3082, 37777, 31377, 38086, 12812]",,"[12812, 42495, 10823, 18012, 36993]",,4,6.96241265159365,0,,,2025-09-29T00:37:14.561528,3
shuttle,40655,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[32230, 14965, 17796, 31037, 13813]",,"[32230, 14965, 17796, 31037, 13813]",,4,0.15209053232596842,0,,,2025-09-29T00:37:14.561528,3
shuttle,40805,False,5,75.0,75.0,,proporcion,2d,1.0,0.8,1.0,,0.2,False,True,,1.0,"[18699, 29864, 21954, 33632, 43973]",,"[29864, 28639, 512, 9442, 19268]",,4,0.15725055763184628,0,,,2025-09-29T00:37:14.561528,3
shuttle,41094,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[12242, 23816, 16340, 36942, 16352]",,"[12242, 23816, 16340, 36942, 16352]",,4,0.4001652185467083,0,,,2025-09-29T00:37:14.561528,3
shuttle,42259,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[27272, 30006, 17372, 42744, 36606]",,"[27272, 30006, 17372, 42744, 36606]",,4,0.33851546392354026,0,,,2025-09-29T00:37:14.561528,3
shuttle,42495,True,5,75.0,75.0,,proporcion,2d,1.0,0.6,1.0,,0.4,True,True,,1.0,"[20265, 33317, 12890, 37498, 26456]",,"[20265, 37498, 36401, 18012, 12958]",,4,0.18915035617163353,3181,0.4677921665328954,12890.0,2025-09-29T00:37:14.562527,3
shuttle,42744,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[22035, 27272, 42259, 841, 30006]",,"[22035, 27272, 42259, 841, 30006]",,4,0.3577893320623914,0,,,2025-09-29T00:37:14.562527,3
shuttle,43897,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[28919, 44888, 8834, 14814, 26095]",,"[28919, 44888, 8834, 14814, 26095]",,4,0.7055138587030908,0,,,2025-09-29T00:37:14.562527,3
shuttle,44774,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[31684, 18502, 242, 26095, 1053]",,"[31684, 18502, 242, 26095, 1053]",,4,0.6345325861830433,0,,,2025-09-29T00:37:14.562527,3
shuttle,44888,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[14814, 28919, 2307, 43897, 24511]",,"[14814, 28919, 2307, 43897, 24511]",,4,0.5259285128513951,0,,,2025-09-29T00:37:14.562527,3
shuttle,45062,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[25584, 35017, 7762, 3723, 13958]",,"[25584, 35017, 7762, 3723, 13958]",,4,0.34391865839957325,0,,,2025-09-29T00:37:14.562527,3
shuttle,45376,False,5,75.0,75.0,,proporcion,2d,1.0,0.2,1.0,,0.8,False,True,,1.0,"[40392, 33823, 18719, 7952, 15249]",,"[40392, 33823, 18719, 7952, 22774]",,4,0.3307087918257037,0,,,2025-09-29T00:37:14.562527,3
shuttle,45881,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[14531, 32230, 40655, 13813, 31037]",,"[14531, 32230, 40655, 13813, 31037]",,4,0.27700686438668753,0,,,2025-09-29T00:37:14.562527,3
shuttle,3,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[33840, 43812, 42316, 14166, 17831]",,"[33840, 43812, 42316, 14166, 17831]",,4,0.06893515429505435,0,,,2025-09-29T00:37:18.661510,4
shuttle,9,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[26498, 22981, 20114, 853, 41483]",,"[26498, 22981, 20114, 853, 41483]",,4,0.08417583893993552,0,,,2025-09-29T00:37:18.661510,4
shuttle,15,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[37583, 12699, 14666, 42046, 33211]",,"[37583, 12699, 14666, 42046, 17961]",,4,0.08942632896744603,0,,,2025-09-29T00:37:18.661510,4
shuttle,19,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[8483, 26281, 923, 34372, 36809]",,"[8483, 26281, 923, 34372, 36809]",,4,0.07452854804834165,0,,,2025-09-29T00:37:18.661510,4
shuttle,23,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[23336, 46362, 42196, 43790, 42659]",,"[23336, 46362, 42196, 43790, 42659]",,4,0.030656498121942412,0,,,2025-09-29T00:37:18.661510,4
shuttle,30,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[39002, 27408, 41080, 36890, 32071]",,"[39002, 27408, 41080, 36890, 32071]",,4,0.018831558882130842,0,,,2025-09-29T00:37:18.661510,4
shuttle,31,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[6547, 15463, 10708, 42950, 32358]",,"[6547, 15463, 10708, 42950, 32358]",,4,0.08214406804352986,0,,,2025-09-29T00:37:18.661510,4
shuttle,46,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[11766, 33686, 3215, 29373, 1515]",,"[11766, 33686, 3215, 29373, 1515]",,4,0.032169738671025364,0,,,2025-09-29T00:37:18.661510,4
shuttle,50,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[11870, 6087, 27745, 19095, 9665]",,"[11870, 6087, 27745, 19095, 9665]",,4,0.009191353906007255,0,,,2025-09-29T00:37:18.661510,4
shuttle,53,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[33219, 8049, 23980, 39659, 43756]",,"[8049, 33219, 23980, 39659, 43756]",,4,0.08313960130265181,0,,,2025-09-29T00:37:18.661510,4
shuttle,57,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[8304, 25051, 9819, 35497, 31707]",,"[8304, 25051, 9819, 35497, 31707]",,4,0.022978384765018123,0,,,2025-09-29T00:37:18.661510,4
shuttle,68,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[11430, 1035, 44651, 25099, 19734]",,"[11430, 1035, 44651, 25099, 19734]",,4,0.01838270781201449,0,,,2025-09-29T00:37:18.661510,4
shuttle,76,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[9144, 416, 42249, 17946, 17014]",,"[9144, 416, 42249, 17946, 17014]",,4,0.022978384765018116,0,,,2025-09-29T00:37:18.661510,4
shuttle,77,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[37605, 35118, 8626, 8145, 29701]",,"[37605, 35118, 8626, 8145, 29701]",,4,0.18760739784048844,0,,,2025-09-29T00:37:18.661510,4
shuttle,92,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[19845, 31814, 28292, 46004, 44568]",,"[19845, 31814, 28292, 46004, 44568]",,4,0.01282752470369256,0,,,2025-09-29T00:37:18.661510,4
shuttle,99,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[43303, 8738, 4712, 5987, 6312]",,"[43303, 8738, 4712, 5987, 6312]",,5,0.029124968326209213,0,,,2025-09-29T00:37:18.661510,4
shuttle,100,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[26134, 34265, 8533, 30249, 25444]",,"[26134, 34265, 8533, 30249, 25444]",,4,0.026063418938269408,0,,,2025-09-29T00:37:18.661510,4
shuttle,109,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[37976, 21796, 45437, 40122, 13085]",,"[37976, 21796, 45437, 40122, 13085]",,4,0.032169738671025364,0,,,2025-09-29T00:37:18.662511,4
shuttle,125,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[37869, 38537, 37350, 172, 8974]",,"[37869, 38537, 37350, 172, 8974]",,4,0.027764345910712692,0,,,2025-09-29T00:37:18.662511,4
shuttle,129,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[12946, 40884, 8330, 16806, 17310]",,"[12946, 40884, 8330, 16806, 17310]",,4,0.06893515429505434,0,,,2025-09-29T00:37:18.662511,4
shuttle,131,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[44058, 31770, 24455, 38988, 26656]",,"[44058, 31770, 24455, 38988, 26656]",,4,0.03065649812194241,0,,,2025-09-29T00:37:18.662511,4
shuttle,132,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[38206, 28071, 14933, 37026, 14583]",,"[38206, 28071, 14933, 37026, 14583]",,4,0.156772361045051,0,,,2025-09-29T00:37:18.662511,4
shuttle,138,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[1637, 4837, 37646, 11158, 38450]",,"[1637, 4837, 37646, 11158, 38450]",,4,0.041361092577032604,0,,,2025-09-29T00:37:18.662511,4
shuttle,140,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[37785, 37973, 1088, 1239, 8698]",,"[37785, 37973, 1088, 1239, 8698]",,4,0.041361092577032604,0,,,2025-09-29T00:37:18.662511,4
shuttle,144,False,5,75.0,75.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,1.0,"[34572, 39007, 40890, 21993, 44007]",,"[34572, 39007, 40890, 21993, 44007]",,4,0.05890529596426616,0,,,2025-09-29T00:37:18.662511,4
